ds,key,topology,morph,L,kstar_true,n_hill,Dratio,slow_idx,sigma,frac_strict,frac_loose,frac_loose_only,kstar_cv
three_gene_test,sample_0012,substrate_depl,labyrinth,78.17535269091718,0.48223782234957024,4.0,92.34686527512605,0,0.1,0.5625,0.5625,0.0,0.05032599781724182
three_gene_test,sample_0012,substrate_depl,labyrinth,78.17535269091718,0.48223782234957024,4.0,92.34686527512605,0,0.2,0.595,0.595,0.0,0.10506840677640364
three_gene_test,sample_0013,relay_chain,spots,187.07773511970953,0.20151575931232094,2.0,139.93228276542897,0,0.01,1.0,1.0,0.0,2.865492600406991e-16
three_gene_test,sample_0013,relay_chain,spots,187.07773511970953,0.20151575931232094,2.0,139.93228276542897,0,0.048,0.96,1.0,0.04,0.03420500907011038
three_gene_test,sample_0013,relay_chain,spots,187.07773511970953,0.20151575931232094,2.0,139.93228276542897,0,0.1,0.8225,1.0,0.1775,0.05622291389628728
three_gene_test,sample_0013,relay_chain,spots,187.07773511970953,0.20151575931232094,2.0,139.93228276542897,0,0.2,0.6125,1.0,0.3875,0.09723402687536632
three_gene_test,sample_0014,selfinhib,stripes,85.26612898631963,0.4421346704871061,4.0,19.566160443317447,0,0.01,1.0,1.0,0.0,0.00840719952922218
three_gene_test,sample_0014,selfinhib,stripes,85.26612898631963,0.4421346704871061,4.0,19.566160443317447,0,0.048,0.675,0.9975,0.3225,0.030379223225358333
three_gene_test,sample_0014,selfinhib,stripes,85.26612898631963,0.4421346704871061,4.0,19.566160443317447,0,0.1,0.4975,0.8575,0.36,0.06346843839839518
three_gene_test,sample_0014,selfinhib,stripes,85.26612898631963,0.4421346704871061,4.0,19.566160443317447,0,0.2,0.34,0.7675,0.4275,0.1182550967405347
three_gene_test,sample_0015,cross_repress,stripes,62.56623044112651,0.6025472779369628,3.0,101.2994154609185,0,0.01,1.0,1.0,0.0,0.01037074772896532
three_gene_test,sample_0015,cross_repress,stripes,62.56623044112651,0.6025472779369628,3.0,101.2994154609185,0,0.048,1.0,1.0,0.0,0.02772477603415963
three_gene_test,sample_0015,cross_repress,stripes,62.56623044112651,0.6025472779369628,3.0,101.2994154609185,0,0.1,0.935,0.94,0.005,0.05862920130094206
three_gene_test,sample_0015,cross_repress,stripes,62.56623044112651,0.6025472779369628,3.0,101.2994154609185,0,0.2,0.73,0.7975,0.0675,0.10083407410477144
three_gene_test,sample_0016,relay_chain,labyrinth,156.02715722779783,0.24161891117478512,3.0,144.15790911131185,0,0.01,1.0,1.0,0.0,2.2947631996186864e-16
three_gene_test,sample_0016,relay_chain,labyrinth,156.02715722779783,0.24161891117478512,3.0,144.15790911131185,0,0.048,1.0,1.0,0.0,0.026652089396390338
three_gene_test,sample_0016,relay_chain,labyrinth,156.02715722779783,0.24161891117478512,3.0,144.15790911131185,0,0.1,0.92,0.9275,0.0075,0.04866048701066689
three_gene_test,sample_0016,relay_chain,labyrinth,156.02715722779783,0.24161891117478512,3.0,144.15790911131185,0,0.2,0.7475,0.8275,0.08,0.09136507503905168
three_gene_test,sample_0017,relay_chain,labyrinth,196.87251284204777,0.1914899713467049,2.0,201.0225199812235,0,0.01,1.0,1.0,0.0,0.027211045875579768
three_gene_test,sample_0017,relay_chain,labyrinth,196.87251284204777,0.1914899713467049,2.0,201.0225199812235,0,0.048,1.0,1.0,0.0,0.042007099372563333
three_gene_test,sample_0017,relay_chain,labyrinth,196.87251284204777,0.1914899713467049,2.0,201.0225199812235,0,0.1,1.0,1.0,0.0,0.05947845466447627
three_gene_test,sample_0017,relay_chain,labyrinth,196.87251284204777,0.1914899713467049,2.0,201.0225199812235,0,0.2,0.97,0.9925,0.0225,0.10963187135222795
three_gene_test,sample_0018,substrate_depl,labyrinth,63.62488530989918,0.5925214899713468,2.0,102.58402805040012,0,0.01,1.0,1.0,0.0,0.013588170818087504
three_gene_test,sample_0018,substrate_depl,labyrinth,63.62488530989918,0.5925214899713468,2.0,102.58402805040012,0,0.048,1.0,1.0,0.0,0.02793556354420965
three_gene_test,sample_0018,substrate_depl,labyrinth,63.62488530989918,0.5925214899713468,2.0,102.58402805040012,0,0.1,0.9625,0.9925,0.03,0.05898626857311787
three_gene_test,sample_0018,substrate_depl,labyrinth,63.62488530989918,0.5925214899713468,2.0,102.58402805040012,0,0.2,0.6875,0.91,0.2225,0.09633519130683378
three_gene_test,sample_0019,cross_repress,labyrinth,96.16979777234158,0.39200573065902583,3.0,109.3452747918671,0,0.01,1.0,1.0,0.0,0.02022524899276799
three_gene_test,sample_0019,cross_repress,labyrinth,96.16979777234158,0.39200573065902583,3.0,109.3452747918671,0,0.048,1.0,1.0,0.0,0.02893316969762649
three_gene_test,sample_0019,cross_repress,labyrinth,96.16979777234158,0.39200573065902583,3.0,109.3452747918671,0,0.1,0.9975,0.9975,0.0,0.058646051366455496
three_gene_test,sample_0019,cross_repress,labyrinth,96.16979777234158,0.39200573065902583,3.0,109.3452747918671,0,0.2,0.915,0.945,0.03,0.11571746349856393
three_gene_train,sample_0000,substrate_depl,stripes,39.95987922198312,0.9434240687679084,3.0,53.864536210473894,0,0.01,1.0,1.0,0.0,0.008197077009920617
three_gene_train,sample_0000,substrate_depl,stripes,39.95987922198312,0.9434240687679084,3.0,53.864536210473894,0,0.048,0.985,0.985,0.0,0.030723172648401513
three_gene_train,sample_0000,substrate_depl,stripes,39.95987922198312,0.9434240687679084,3.0,53.864536210473894,0,0.1,0.8575,0.88,0.0225,0.05755342777145536
three_gene_train,sample_0000,substrate_depl,stripes,39.95987922198312,0.9434240687679084,3.0,53.864536210473894,0,0.2,0.5325,0.68,0.1475,0.11698987859303049
three_gene_train,sample_0001,selfinhib,spots,124.92513253291477,0.3017736389684814,4.0,148.35654030254682,0,0.01,1.0,1.0,0.0,0.0
three_gene_train,sample_0001,selfinhib,spots,124.92513253291477,0.3017736389684814,4.0,148.35654030254682,0,0.048,1.0,1.0,0.0,0.028642181482910395
three_gene_train,sample_0001,selfinhib,spots,124.92513253291477,0.3017736389684814,4.0,148.35654030254682,0,0.1,0.9975,0.9975,0.0,0.055652106687821536
three_gene_train,sample_0001,selfinhib,spots,124.92513253291477,0.3017736389684814,4.0,148.35654030254682,0,0.2,0.9175,0.9225,0.005,0.11224468275007651
three_gene_train,sample_0002,substrate_depl,spots,58.66192582310031,0.642650429799427,4.0,88.68054027173802,0,0.01,1.0,1.0,0.0,0.004103364384939977
three_gene_train,sample_0002,substrate_depl,spots,58.66192582310031,0.642650429799427,4.0,88.68054027173802,0,0.048,1.0,1.0,0.0,0.02721324567944022
three_gene_train,sample_0002,substrate_depl,spots,58.66192582310031,0.642650429799427,4.0,88.68054027173802,0,0.1,1.0,1.0,0.0,0.05620738676317537
three_gene_train,sample_0002,substrate_depl,spots,58.66192582310031,0.642650429799427,4.0,88.68054027173802,0,0.2,0.9575,0.9575,0.0,0.10946001231563515
three_gene_train,sample_0003,cross_repress,spots,65.85343774142133,0.5724699140401147,3.0,187.62696446176008,0,0.01,1.0,1.0,0.0,0.008789504229466071
three_gene_train,sample_0003,cross_repress,spots,65.85343774142133,0.5724699140401147,3.0,187.62696446176008,0,0.048,0.9175,1.0,0.0825,0.025893089575266086
three_gene_train,sample_0003,cross_repress,spots,65.85343774142133,0.5724699140401147,3.0,187.62696446176008,0,0.1,0.7,1.0,0.3,0.05146196998729682
three_gene_train,sample_0003,cross_repress,spots,65.85343774142133,0.5724699140401147,3.0,187.62696446176008,0,0.2,0.6425,0.98,0.3375,0.10281118780899293
three_gene_train,sample_0004,double_inhibitor,labyrinth,107.12939919906569,0.3519025787965616,2.0,93.81693775432228,0,0.01,1.0,1.0,0.0,0.0022632219108939277
three_gene_train,sample_0004,double_inhibitor,labyrinth,107.12939919906569,0.3519025787965616,2.0,93.81693775432228,0,0.048,0.9925,1.0,0.0075,0.02901264334894829
three_gene_train,sample_0004,double_inhibitor,labyrinth,107.12939919906569,0.3519025787965616,2.0,93.81693775432228,0,0.1,0.8625,1.0,0.1375,0.05279608345009067
three_gene_train,sample_0004,double_inhibitor,labyrinth,107.12939919906569,0.3519025787965616,2.0,93.81693775432228,0,0.2,0.6975,1.0,0.3025,0.096850070298933
three_gene_train,sample_0005,cross_repress,labyrinth,107.12939919906569,0.3519025787965616,2.0,98.65543434482923,0,0.01,1.0,1.0,0.0,0.0022637348859534585
three_gene_train,sample_0005,cross_repress,labyrinth,107.12939919906569,0.3519025787965616,2.0,98.65543434482923,0,0.048,1.0,1.0,0.0,0.029850117689427594
three_gene_train,sample_0005,cross_repress,labyrinth,107.12939919906569,0.3519025787965616,2.0,98.65543434482923,0,0.1,0.98,1.0,0.02,0.06204940145838736
three_gene_train,sample_0005,cross_repress,labyrinth,107.12939919906569,0.3519025787965616,2.0,98.65543434482923,0,0.2,0.835,0.9975,0.1625,0.11188012295570092
three_gene_train,sample_0006,substrate_depl,spots,79.83513569758894,0.4722120343839542,4.0,16.62644140786036,0,0.01,1.0,1.0,0.0,0.012223338878513753
three_gene_train,sample_0006,substrate_depl,spots,79.83513569758894,0.4722120343839542,4.0,16.62644140786036,0,0.048,0.98,1.0,0.02,0.031000488275237843
three_gene_train,sample_0006,substrate_depl,spots,79.83513569758894,0.4722120343839542,4.0,16.62644140786036,0,0.1,0.8225,0.99,0.1675,0.06838005279800524
three_gene_train,sample_0006,substrate_depl,spots,79.83513569758894,0.4722120343839542,4.0,16.62644140786036,0,0.2,0.55,0.9125,0.3625,0.11409792363581811
three_gene_train,sample_0007,substrate_depl,labyrinth,81.56692704558535,0.46218624641833816,4.0,73.12777442975217,0,0.01,0.775,1.0,0.225,0.011201554252966518
three_gene_train,sample_0007,substrate_depl,labyrinth,81.56692704558535,0.46218624641833816,4.0,73.12777442975217,0,0.048,0.455,1.0,0.545,0.02614409362264148
three_gene_train,sample_0007,substrate_depl,labyrinth,81.56692704558535,0.46218624641833816,4.0,73.12777442975217,0,0.1,0.365,1.0,0.635,0.0465954860641354
three_gene_train,sample_0007,substrate_depl,labyrinth,81.56692704558535,0.46218624641833816,4.0,73.12777442975217,0,0.2,0.2975,1.0,0.7025,0.1048766791951346
three_gene_train,sample_0008,cross_repress,labyrinth,144.07093539671334,0.2616704871060172,3.0,244.44269886087463,0,0.01,1.0,1.0,0.0,0.019902336537220074
three_gene_train,sample_0008,cross_repress,labyrinth,144.07093539671334,0.2616704871060172,3.0,244.44269886087463,0,0.048,1.0,1.0,0.0,0.03287464852347895
three_gene_train,sample_0008,cross_repress,labyrinth,144.07093539671334,0.2616704871060172,3.0,244.44269886087463,0,0.1,1.0,1.0,0.0,0.04983399300893857
three_gene_train,sample_0008,cross_repress,labyrinth,144.07093539671334,0.2616704871060172,3.0,244.44269886087463,0,0.2,0.9975,1.0,0.0025,0.10584896438976098
three_gene_train,sample_0009,double_inhibitor,labyrinth,81.56692704558535,0.46218624641833816,4.0,143.74753900283733,0,0.01,1.0,1.0,0.0,0.009224954793482057
three_gene_train,sample_0009,double_inhibitor,labyrinth,81.56692704558535,0.46218624641833816,4.0,143.74753900283733,0,0.048,1.0,1.0,0.0,0.027212971184978577
three_gene_train,sample_0009,double_inhibitor,labyrinth,81.56692704558535,0.46218624641833816,4.0,143.74753900283733,0,0.1,1.0,1.0,0.0,0.05646849583177571
three_gene_train,sample_0009,double_inhibitor,labyrinth,81.56692704558535,0.46218624641833816,4.0,143.74753900283733,0,0.2,0.92,0.92,0.0,0.11394435624037888
three_gene_train,sample_0010,selfinhib,labyrinth,98.69395648696695,0.3819799426934098,4.0,152.83983704014346,0,0.01,1.0,1.0,0.0,0.0029386542145648288
three_gene_train,sample_0010,selfinhib,labyrinth,98.69395648696695,0.3819799426934098,4.0,152.83983704014346,0,0.048,1.0,1.0,0.0,0.03653595001454373
three_gene_train,sample_0010,selfinhib,labyrinth,98.69395648696695,0.3819799426934098,4.0,152.83983704014346,0,0.1,0.8675,0.9475,0.08,0.07439994645554068
three_gene_train,sample_0010,selfinhib,labyrinth,98.69395648696695,0.3819799426934098,4.0,152.83983704014346,0,0.2,0.61,0.7975,0.1875,0.1229803281802153
three_gene_train,sample_0011,selfinhib,labyrinth,124.92513253291477,0.3017736389684814,2.0,176.0136899716845,0,0.01,1.0,1.0,0.0,0.0
three_gene_train,sample_0011,selfinhib,labyrinth,124.92513253291477,0.3017736389684814,2.0,176.0136899716845,0,0.048,1.0,1.0,0.0,0.02948904899955099
three_gene_train,sample_0011,selfinhib,labyrinth,124.92513253291477,0.3017736389684814,2.0,176.0136899716845,0,0.1,0.9875,0.9875,0.0,0.05343703460030909
three_gene_train,sample_0011,selfinhib,labyrinth,124.92513253291477,0.3017736389684814,2.0,176.0136899716845,0,0.2,0.8175,0.8175,0.0,0.10078128437028577
three_gene_train,sample_0012,double_inhibitor,spots,81.56692704558535,0.46218624641833816,3.0,34.52766257076905,0,0.01,1.0,1.0,0.0,0.0034248187454875975
three_gene_train,sample_0012,double_inhibitor,spots,81.56692704558535,0.46218624641833816,3.0,34.52766257076905,0,0.048,1.0,1.0,0.0,0.028628572495669333
three_gene_train,sample_0012,double_inhibitor,spots,81.56692704558535,0.46218624641833816,3.0,34.52766257076905,0,0.1,0.9975,0.9975,0.0,0.056881376382828495
three_gene_train,sample_0012,double_inhibitor,spots,81.56692704558535,0.46218624641833816,3.0,34.52766257076905,0,0.2,0.7675,0.845,0.0775,0.10590408853757002
three_gene_train,sample_0013,selfinhib,spots,78.17535269091718,0.48223782234957024,4.0,223.95209020034133,0,0.01,0.9675,0.9675,0.0,0.005071592880826526
three_gene_train,sample_0013,selfinhib,spots,78.17535269091718,0.48223782234957024,4.0,223.95209020034133,0,0.048,0.7075,0.7075,0.0,0.037224362088169725
three_gene_train,sample_0013,selfinhib,spots,78.17535269091718,0.48223782234957024,4.0,223.95209020034133,0,0.1,0.565,0.5675,0.0025,0.07416418445615673
three_gene_train,sample_0013,selfinhib,spots,78.17535269091718,0.48223782234957024,4.0,223.95209020034133,0,0.2,0.4475,0.5375,0.09,0.1303943903436939
three_gene_train,sample_0014,relay_chain,labyrinth,149.81087212190351,0.25164469914040116,2.0,112.96048919882867,0,0.01,1.0,1.0,0.0,0.023348704059147248
three_gene_train,sample_0014,relay_chain,labyrinth,149.81087212190351,0.25164469914040116,2.0,112.96048919882867,0,0.048,0.915,1.0,0.085,0.032324164318123086
three_gene_train,sample_0014,relay_chain,labyrinth,149.81087212190351,0.25164469914040116,2.0,112.96048919882867,0,0.1,0.7575,1.0,0.2425,0.050002772273233846
three_gene_train,sample_0014,relay_chain,labyrinth,149.81087212190351,0.25164469914040116,2.0,112.96048919882867,0,0.2,0.59,1.0,0.41,0.0924545435933978
three_gene_train,sample_0015,substrate_depl,labyrinth,149.81087212190351,0.25164469914040116,4.0,154.66321780165774,0,0.01,1.0,1.0,0.0,0.02000480530601528
three_gene_train,sample_0015,substrate_depl,labyrinth,149.81087212190351,0.25164469914040116,4.0,154.66321780165774,0,0.048,1.0,1.0,0.0,0.0340131495934969
three_gene_train,sample_0015,substrate_depl,labyrinth,149.81087212190351,0.25164469914040116,4.0,154.66321780165774,0,0.1,0.9775,1.0,0.0225,0.052474849785539734
