key,morph,topo,kstar_true,kstar_fft,sigma_train,seed,loss,turing,kstar_model,sigma_max_model,s0,Dratio,kstar_rel_err,kstar_fft_rel_err,rob_0.01,kcv_0.01,rob_0.048,kcv_0.048,rob_0.1,kcv_0.1,rob_0.2,kcv_0.2
sample_0001,labyrinth,double_inhibitor,0.27169627507163324,0.289,0.05,0,2.845310642725498e-07,True,0.2900843373493976,0.11184270960462683,-0.8714199192837011,89.87276559556118,0.06767874264347681,0.0037520323508567917,1.0,0.007759557661139079,1.0,0.03120092272887761,0.97,0.05678328264805124,0.805,0.10683906601184472
sample_0001,labyrinth,double_inhibitor,0.27169627507163324,0.289,0.05,1,1.3104644512881233e-09,True,0.2740240963855422,0.20972013719547888,-0.8586455947141489,312.67667132324203,0.00856773363306224,0.05181973569016531,1.0,0.028408301408360696,1.0,0.030367833299912876,1.0,0.06021652199824761,0.98,0.1051657751596428
sample_0001,labyrinth,double_inhibitor,0.27169627507163324,0.289,0.05,2,6.66124715324929e-08,True,0.2900843373493976,0.18352778177915852,-0.2165835233250873,84.78913305479011,0.06767874264347681,0.0037520323508567917,1.0,0.002765122321494953,1.0,0.027429072183091208,0.9975,0.046912795444855264,0.8425,0.08655036314693634
sample_0001,labyrinth,double_inhibitor,0.27169627507163324,0.289,0.05,3,1.3821531852508835e-06,True,0.2740240963855422,0.10920980735324903,-0.3541118571458912,109.7973811565061,0.00856773363306224,0.05181973569016531,1.0,0.011458083062851142,1.0,0.045826345837557174,0.975,0.08564653047682251,0.79,0.15237790603765097
sample_0001,labyrinth,double_inhibitor,0.27169627507163324,0.289,0.05,4,3.452859353201157e-08,True,0.2740240963855422,0.27264929216184086,-0.19589666119563276,311.32028111734,0.00856773363306224,0.05181973569016531,1.0,0.002926349072555985,1.0,0.029234600992534176,1.0,0.053024672743918685,0.9775,0.10890895015446533
sample_0001,labyrinth,double_inhibitor,0.27169627507163324,0.289,0.05,5,5.672481714553892e-07,True,0.2740240963855422,0.4100985609535428,-0.043029271271399994,1883.461956785766,0.00856773363306224,0.05181973569016531,1.0,0.01956132152084882,0.98,0.03453473047489111,0.8425,0.06318187123067139,0.6925,0.12941798253227235
sample_0001,labyrinth,double_inhibitor,0.27169627507163324,0.289,0.05,6,3.4811289405615666e-08,True,0.2740240963855422,0.6035444819081395,-0.130832998985841,401.17041231523376,0.00856773363306224,0.05181973569016531,1.0,2.0257762716296166e-16,1.0,0.025697827996183673,0.995,0.04581081435662542,0.805,0.0843957980580826
sample_0001,labyrinth,double_inhibitor,0.27169627507163324,0.289,0.05,7,7.028392494013752e-08,True,0.2900843373493976,0.20994273304589584,-0.37375272489843436,131.08009332155476,0.06767874264347681,0.0037520323508567917,1.0,0.016701679356156282,1.0,0.028369819725914,1.0,0.052188436638564435,0.95,0.10500597876496229
sample_0001,labyrinth,double_inhibitor,0.27169627507163324,0.289,0.05,8,1.291271067149344e-09,True,0.2740240963855422,0.1501632405962514,-0.598641529803025,509.35645013208256,0.00856773363306224,0.05181973569016531,1.0,2.0257762716296166e-16,1.0,0.027821042766785792,1.0,0.0516818222230366,0.9975,0.10038511854220332
sample_0001,labyrinth,double_inhibitor,0.27169627507163324,0.289,0.05,9,0.0007297295919670663,True,0.2740240963855422,0.016254785307097563,-0.5372979374641536,699.9229587040891,0.00856773363306224,0.05181973569016531,1.0,2.0257762716296166e-16,0.905,0.029087039855098414,0.74,0.05271255765829775,0.5925,0.10001134693750326
sample_0001,labyrinth,double_inhibitor,0.27169627507163324,0.289,0.05,10,1.8917776220463176e-07,True,0.2740240963855422,0.05575002887224301,-0.27398919421943224,1089.4944841234876,0.00856773363306224,0.05181973569016531,1.0,2.0257762716296166e-16,1.0,0.02851347365337477,0.995,0.048776848006270565,0.8825,0.08924598521719129
sample_0001,labyrinth,double_inhibitor,0.27169627507163324,0.289,0.05,11,3.921088610289827e-09,True,0.2740240963855422,0.35612603638369755,-0.26575127387547015,635.6649804518999,0.00856773363306224,0.05181973569016531,1.0,2.0257762716296166e-16,1.0,0.027267122247079004,1.0,0.05207820794111444,0.9875,0.09821849600779885
sample_0001,labyrinth,double_inhibitor,0.27169627507163324,0.289,0.1,0,0.000248088066465593,True,0.2900843373493976,0.08328976493280038,-0.19983819610698772,18.79651671583918,0.06767874264347681,0.0037520323508567917,1.0,0.02629180303056948,0.9375,0.048268540177008615,0.6075,0.08377157448457292,0.3575,0.1499523347633509
sample_0001,labyrinth,double_inhibitor,0.27169627507163324,0.289,0.1,1,5.271650088940563e-10,True,0.2740240963855422,0.2415625682032001,-0.11450875523481008,170.21876857559874,0.00856773363306224,0.05181973569016531,1.0,0.002926349072555985,1.0,0.03030023279171842,1.0,0.054480150658657765,0.9525,0.10153610347981533
